NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_PEDIDO_DO_ITEM;DATA_DE_ENTRADA_DO_ITEM;DATA_VENCIMENTO_REGISTRO;QUANTIDADE;CUSTO_DE_AQUISIÇÃO
155840260;25351545321;FINASTERIDA;;06/02/2012;;;
103700592;25351745085;FINASTERIDA;;03/06/2013;01/06/2028;;
103700593;25351749654;FINASTERIDA;;03/06/2013;01/06/2018;;
110390196;25351371125;FINASTERIDA;;15/12/2014;01/12/2029;;
183260085;25351660978;FINASTERIDA;;27/04/2015;01/10/2029;;
183260122;25351660976;FINASTERIDA;;18/05/2015;01/07/2029;;
105730638;25351856352;FINASTERIDA;;04/02/2019;01/01/2030;;
105730687;25351011684;FINASTERIDA;;06/03/2019;01/07/2029;;
125680281;25351422447;FINASTERIDA;;13/05/2019;01/05/2029;;
105830145;25000009870;FINASTIL;;21/11/1995;01/11/2015;;
135690618;25351673691;FINASTIL;;28/02/2011;01/11/2020;;
135690723;25351692699;FINASTIL;;31/07/2017;01/07/2027;;
117170065;25351519472;FINEST EG;;02/07/2007;01/07/2027;;
109220209;25351745404;FINETOSS;;24/10/2011;01/10/2016;;
109220211;25992018613;FINETOSS;;16/06/2014;01/05/2019;;
100820125;25000019830;FINEX;;19/04/1996;01/04/2006;;
115600240;25351166992;FINIFERT;;23/08/2021;01/08/2031;;
101180044;25991011161;FINIGAS;;07/11/1996;01/08/2011;;
106390196;25000000506;FIOTAN;;20/07/1999;01/07/2009;;
109170118;25351182474;FIQUEZEN;;08/07/2019;01/07/2029;;
105750058;25351024111;FIRAC;;13/07/2001;01/07/2006;;
169790003;25351050142;FIRAZYR;;07/12/2009;01/12/2029;;
106390305;25351779376;FIRAZYR;;19/10/2020;01/12/2029;;
128760017;25351586922;FIRMAGON;;27/01/2011;01/01/2026;;
104920245;25351243473;FISCHIO®;;26/04/2021;01/04/2031;;
104920246;25351243490;FISCHIO®;;26/04/2021;01/04/2031;;
109740335;25351752715;FISCHIO®;;04/10/2021;01/04/2031;;
109740336;25351752724;FISCHIO®;;04/10/2021;01/04/2031;;
100849944;25351037373;FISIOGEN SOY;;24/03/2004;01/03/2009;;
102940102;25000018662;FISIOREN;;05/10/2000;01/10/2010;;
117170027;25000000854;FISIOSEPT;;17/07/2000;01/07/2010;;
127580036;25351179010;FISIOSORO NASAL;;22/01/2003;01/01/2018;;
127580057;25351221268;FISIOSORO NASAL INFANTIL;;11/08/2003;01/08/2013;;
105730369;25351454447;FISIOTON;;02/07/2007;01/07/2027;;
181000021;25351397086;FITA-TEC;;16/03/2020;01/03/2023;;
126940013;25000004813;FITATO DE SODIO;;21/03/2000;01/03/2005;;
154230048;25351067767;FITO BILOBA;;16/05/2005;01/05/2010;;
105290014;25351069225;FITOBOLDUS;;20/08/2004;01/08/2009;;
135310029;25351744941;FITOBRONC;;25/05/2009;01/05/2029;;
100663397;25351726002;FITOCALM;;11/11/2019;01/11/2029;;
136390038;25351147860;FITOCALMIN;;03/05/2010;01/05/2015;;
128120011;25351006084;FITOCASTAN;;09/02/2004;01/02/2009;;
102350587;25351165654;FITOCOLD;;26/02/2003;01/02/2008;;
102350565;25351165315;FITODRIL;;09/12/2002;01/11/2007;;
105750060;25351001137;FITOESTIMULINA;;29/10/2001;01/10/2006;;
102350563;25351168960;FITOGEST;;07/11/2002;01/11/2007;;
102350550;25351166687;FITOGIBRE;;02/09/2002;01/09/2007;;
128120010;25351006083;FITOHIPÉRICO;;15/05/2003;01/05/2008;;
102350572;25351199081;FITOKAVA;;20/12/2002;01/12/2007;;
101830092;25000011910;FITOMENADIONA;;06/02/1997;01/02/2002;;
135480067;25000008197;FITOMENADIONA;;31/12/1998;01/09/2001;;
105830193;25992013194;FITOMENADIONA;;13/12/2000;01/10/2005;;
101180605;25351172353;FITOSCAR;;17/12/2007;01/12/2027;;
103700398;25351164284;FITOSOY;;12/03/2003;01/03/2008;;
100663383;25351165531;FITOVEIN;;15/01/2003;01/01/2028;;
100663372;25000031061;FITOVITAL;;19/05/2000;01/05/2005;;
100663398;25351270103;FITOVITAL;;20/07/2020;01/07/2030;;
105830979;25351735542;FIXENATO;;28/09/2020;01/09/2030;;
105830271;25351004815;FK SIGMA;;12/03/2003;01/03/2008;;
105730251;25000040570;FLAGASS;;24/08/1998;01/08/2018;;
105730252;25000004041;FLAGASS BABY;;03/11/1998;01/11/2013;;
105710103;25000006736;FLAGIMAX;;28/06/2000;01/06/2025;;
105710125;25000006546;FLAGIMAX;;18/04/2001;01/04/2026;;
113000078;25351003531;FLAGYL;;22/02/2001;01/08/2021;;
183260377;25351411835;FLAGYL;;02/09/2019;01/08/2026;;
112090091;25000028099;FLAGYL GELÉIA;;29/04/1998;01/04/2003;;
113000286;25992009865;FLAGYL NISTATINA;;20/11/2000;01/08/2022;;
183260376;25351411906;FLAGYL NISTATINA;;02/09/2019;01/08/2027;;
113000079;25351001450;FLAGYL PEDIÁTRICO;;22/02/2001;01/08/2016;;
105350118;25351008567;FLAMACORTEN;;14/09/2001;01/09/2016;;
109220104;25001002616;FLAMADENE;;18/12/1999;01/02/2004;;
135690013;25351030109;FLAMADOR;;11/04/2001;01/04/2016;;
167730160;25351623418;FLAMADOR;;16/11/2010;01/04/2016;;
167730563;25351406922;FLAMADOR;;14/08/2017;01/08/2027;;
167730599;25351703215;FLAMADOR;;01/10/2018;01/10/2028;;
103920051;25000016478;FLAMALGEN;;11/05/2000;01/05/2010;;
167730102;25351394516;FLAMANAN;;25/05/2009;01/05/2014;;
105350217;25351671702;FLAMAPE;;27/07/2020;01/07/2030;;
105350136;25351006432;FLAMAPROX;;05/12/2005;01/12/2010;;
104970271;25000034209;FLAMATEC;;18/09/1997;01/09/2017;;
103920127;25351014264;FLAMATRAT;;09/08/2001;01/08/2026;;
103920153;25351031203;FLAMATRAT - P;;10/10/2002;01/10/2012;;
104970005;25001006819;FLAMAZINE;;29/03/1983;01/05/2010;;
146950034;25351007600;FLAMEZOL;;03/01/2003;01/12/2012;;
121170121;25000021116;FLAMIDE;;03/07/2000;01/06/2005;;
105730329;25351067233;FLAMIDE;;26/07/2004;01/06/2005;;
143810001;25001004542;FLAMOSTAT;;18/12/2000;01/12/2029;;
109680050;25000002542;FLANAKIN;;19/07/2000;01/02/2010;;
109680067;25351001897;FLANAKIN GEL;;08/08/2002;01/08/2012;;
103700070;25001007106;FLANAREN;;15/08/2001;01/04/2016;;
101000561;25351019826;FLANAX;;05/01/2001;01/01/2006;;
170560047;25351360028;FLANAX;;22/06/2009;01/06/2029;;
170560046;25351359097;FLANAX JUNIOR;;22/06/2009;01/06/2014;;
170560126;25351331038;FLANAX XR;;07/04/2021;01/04/2031;;
101180146;25000012344;FLANCOX;;29/06/1998;01/06/2028;;
104400079;25000010549;FLANIZOL;;27/12/2000;01/09/2007;;
126750286;25351167356;FLANOLACO;;02/05/2017;01/05/2027;;
103940467;25351002964;FLATEX;;19/06/2000;01/06/2010;;
103940530;25351332220;FLATEX;;23/01/2004;01/06/2015;;
172870150;25351332117;FLATEX;;10/01/2011;01/06/2010;;
178170083;25351652209;FLATEX;;22/02/2011;01/06/2010;;
172870424;25351333975;FLATEX;;08/08/2011;01/06/2015;;
178170107;25351653189;FLATEX;;15/08/2011;01/06/2020;;
105710089;25000010207;FLATICONA;;29/05/1998;01/05/2018;;
167730246;25351656751;FLATOL;;14/02/2011;01/10/2020;;
105830095;25001009924;FLATOL MAX;;26/03/2001;01/10/2015;;
149160026;25351004749;FLATULEN;;28/05/2002;01/05/2007;;
103900157;25351021433;FLATULEN;;02/04/2004;01/05/2007;;
100380081;25351040710;FLATUNON;;24/05/2002;01/05/2007;;
109740124;25000001301;FLAVENOS;;07/06/2001;01/05/2026;;
126090141;25351067851;FLAVOMAX;;23/06/2004;01/06/2009;;
104650254;25000011589;FLAVONID;;05/04/2000;01/03/2010;;
172870124;25351270023;FLAVONID;;13/12/2010;01/03/2015;;
155840254;25351543023;FLAVONID;;06/02/2012;01/03/2025;;
109680073;25351175897;FLAVONIL;;31/03/2003;01/03/2008;;
113000311;25992009942;FLAXEDIL;;23/03/2001;01/11/2004;;
100890215;25000013313;FLAXIN;;30/06/2000;01/08/2026;;
143810212;25351658663;FLAXXIL;;06/08/2018;01/08/2028;;
143810226;25351086417;FLAXXIL;;20/05/2019;01/05/2029;;
107150134;25000008779;FLAZ-CORT;;11/03/1997;01/03/2012;;
104650232;25000004552;FLAZAL;;25/08/1999;01/07/2009;;
109170037;25000011156;FLAZOL;;03/10/2001;01/12/2008;;
138410058;25351701457;FLEBLIV;;29/07/2013;01/07/2028;;
104440020;25351596182;FLEBODIA;;09/12/2019;01/12/2029;;
136410002;25351001663;FLEBOGAMMA;;19/09/2000;01/09/2025;;
104810073;25000011652;FLEBOKROMO;;15/10/1999;01/10/2009;;
103900181;25351004380;FLEBON;;10/01/2011;01/01/2026;;
101740021;25351044107;FLEBOSMIN;;21/09/2015;01/09/2020;;
104810089;25992019995;FLEBOTRAT;;14/05/1974;01/06/0200;;
121100042;25992010430;FLEET ENEMA;;13/04/1971;01/05/2006;;
128470001;25351368299;FLEET ENEMA;;18/08/2008;01/08/2018;;
100890223;25000030139;FLEMOXON SOLUTAB;;24/11/1998;01/11/2003;;
118610266;25351700289;FLENUS;;08/11/2010;01/11/2015;;
158190001;25351062682;FLENUS;;01/03/2017;01/11/2025;;
154230039;25351013247;FLEXALGEX;;10/12/2003;01/12/2013;;
154230027;25351006644;FLEXALGIN;;13/05/2003;01/05/2028;;
100810028;25991015634;FLEXAMINA;;20/05/1980;01/12/2004;;
105770064;25992017498;FLEXDOR;;31/03/1978;01/03/2017;;
130450002;25000006559;FLEXI-BAR;;29/07/1999;01/07/2004;;
100330078;25000031992;FLEXICAN;;23/12/1996;01/12/2001;;
100890278;25351003170;FLEXIVE;;09/08/2001;01/07/2006;;
100890358;25351050078;FLEXIVE CDM;;17/02/2010;01/02/2025;;
121420665;25351490400;FLEXIVE CDM;;25/11/2019;01/02/2030;;
103700192;25000006785;FLEXTOSS;;08/05/1997;01/05/2027;;
100020048;25991002167;FLEXYGEL;;18/04/2001;01/03/2005;;
100250056;25000005039;FLIXONASE;;27/04/2001;01/08/2005;;
101070167;25351022862;FLIXONASE;;22/05/2003;01/08/2025;;
100250055;25000001549;FLIXOTIDE;;21/09/2000;01/07/2005;;
101070197;25351061439;FLIXOTIDE;;24/11/2003;01/07/2025;;
122140043;25351007463;FLODIN DUO;;15/10/2001;01/10/2026;;
100890208;25000009454;FLOGAN SOLÚVEL;;30/06/2000;01/08/2006;;
105730142;25991013053;FLOGENE;;26/10/2000;01/12/2016;;
110130039;25000022212;FLOGESIC;;12/03/1999;01/03/2009;;
104041929;25000025274;FLOGILID;;25/03/1998;01/03/2013;;
172870455;25351516835;FLOGILID;;16/01/2012;01/03/2013;;
137640056;25351186051;FLOGIRAX;;27/11/2002;01/11/2027;;
107140115;25000003557;FLOGIREN;;21/02/1990;01/02/2005;;
121170039;25991006721;FLOGO-ROSA;;09/12/1993;01/02/2007;;
105730342;25351276435;FLOGO-ROSA;;13/12/2004;01/02/2027;;
118190024;25000019941;FLOGOLAB;;25/05/2000;01/05/2025;;
109680085;25351101590;FLOGOMIN;;23/07/2007;01/07/2012;;
121170062;25992018066;FLOGORAL;;27/02/2002;01/02/2007;;
105730313;25351067115;FLOGORAL;;11/05/2004;01/04/2026;;
127580055;25351011495;FLOGOSEPT;;27/06/2003;01/07/2018;;
120190060;25000035163;FLOLTEC;;31/05/2001;01/07/2012;;
104650266;25000020950;FLOMICIN;;09/06/2000;01/06/2015;;
172870319;25351263862;FLOMICIN;;31/01/2011;01/06/2015;;
155840458;25351648451;FLOMICIN;;22/12/2014;01/12/2029;;
116780020;25351535663;FLOR DA NOITE COMPOSTA;;12/03/2012;01/03/2027;;
177940027;25351380892;FLORALON;;23/11/2015;01/11/2025;;
115600237;25351088464;FLORALON;;26/07/2021;01/11/2025;;
100890336;25351169146;FLORALYTE;;13/11/2006;01/11/2026;;
121420666;25351490536;FLORALYTE;;25/11/2019;01/11/2026;;
100230269;25000000587;FLORATE;;03/08/1992;01/05/2014;;
100681096;25351659623;FLORATE;;28/10/2013;01/05/2029;;
100890090;25991011432;FLORATIL;;30/06/2000;01/02/2020;;
138410071;25351134035;FLORATIL;;13/05/2019;01/02/2030;;
103900216;25351806140;FLORATIL;;23/08/2021;01/02/2030;;
115570015;25000006308;FLORAX;;21/03/2001;01/12/2026;;
123520037;25000009862;FLORAZIN;;31/05/2000;01/05/2005;;
109220207;25351469098;FLORAZIN;;09/11/2009;01/11/2014;;
115600098;25000046895;FLORENT;;08/12/2000;01/12/2025;;
105820009;25000021673;FLORIALGIN;;18/02/2000;01/02/2005;;
101800022;25992000476;FLORINEFE;;22/08/2001;01/06/2018;;
137640160;25351035303;FLORINEFE;;10/07/2017;01/06/2029;;
102470023;25992013062;FLORINTESTIL;;13/01/1976;01/01/2011;;
118610107;25351025343;FLORINY;;28/05/2002;01/05/2012;;
107150082;25000002825;FLORLAX;;26/09/2005;01/03/2005;;
106830173;25351303278;FLOSEAL;;18/05/2009;01/05/2029;;
129400020;25351021667;FLOSSOTEC;;25/11/2002;01/11/2007;;
133460015;25351477405;FLOSSOTEC;;10/04/2006;01/11/2012;;
104971377;25351707727;FLOSSOTEC;;17/10/2011;01/11/2027;;
100680102;25000026912;FLOTAC;;02/02/1999;01/02/2029;;
144170002;25351027970;FLOURIDE FOAM;;28/10/2002;01/10/2007;;
100470269;25000020743;FLOX;;12/06/2000;01/06/2015;;
100470623;25351009305;FLOX;;05/08/2019;01/08/2029;;
100290021;25001010260;FLOXACIN;;16/06/1999;01/08/2018;;
102980205;25000035405;FLOXACIPRO;;08/05/1997;01/05/2007;;
118190095;25351233914;FLOXAMOX;;09/05/2011;01/05/2026;;
108580150;25000027351;FLOXAN;;22/08/1997;01/08/2007;;
104400115;25000032360;FLOXANOR;;04/06/2001;01/05/2006;;
124510019;25000045286;FLOXATOM;;01/06/2000;01/05/2005;;
104041923;25000015696;FLOXATRAT;;04/09/1997;01/09/2007;;
137640015;25000055104;FLOXEN;;05/01/2001;01/01/2016;;
104650192;25000035286;FLOXICAM;;23/02/2001;01/07/2012;;
172870356;25351265977;FLOXICAM;;22/02/2011;01/07/2012;;
155840249;25351541808;FLOXICAM;;06/02/2012;01/07/2017;;
155840489;25351767061;FLOXICAM;;29/02/2016;01/02/2026;;
109170045;25000040591;FLOXIMED;;13/04/1999;01/04/2029;;
100380072;25351031388;FLOXIN;;31/05/2001;01/05/2006;;
107150097;25000011295;FLOXINA;;29/05/1998;01/05/2028;;
103970043;25000009755;FLOXINOL;;17/01/2000;01/10/2008;;
102700098;25000009585;FLOXINON;;21/09/1998;01/09/2003;;
100890341;25351005758;FLOXOCIP;;04/06/2007;01/06/2027;;
112363340;25001005486;FLOXSTAT;;07/02/2000;01/07/2003;;
121100316;25351348040;FLOZURA;;10/06/2014;01/06/2019;;
101510131;25351633984;FLUAD;;13/01/2020;01/03/2040;;
100930188;25000024041;FLUANXOL;;05/08/1996;01/08/2001;;
101070314;25351250266;FLUARIX TETRA;;03/11/2014;01/11/2029;;
154230014;25351000694;FLUCANIL;;25/03/2003;01/03/2028;;
102980145;25000012059;FLUCAZOL;;03/01/1996;01/01/2021;;
102940116;25000016480;FLUCCIL;;29/06/2001;01/06/2011;;
104650474;25351266239;FLUCCIL;;05/01/2009;01/06/2011;;
172870396;25351272629;FLUCCIL;;11/04/2011;01/06/2016;;
155840087;25351565799;FLUCCIL;;19/12/2011;01/06/2016;;
101510133;25351694014;FLUCELVAX TETRA;;26/02/2020;01/02/2030;;
100430040;25351070508;FLUCIONAZOL;;04/03/2004;01/03/2019;;
104971149;25000026053;FLUCISTEIN;;16/04/1999;01/04/2029;;
102350411;25000007881;FLUCOCIN;;07/08/1998;01/08/2028;;
102351365;25351359612;FLUCOCIN;;01/02/2021;01/02/2031;;
104920129;25000022316;FLUCODAN;;28/03/1996;01/03/2011;;
105710084;25000034133;FLUCOL;;20/11/1997;01/11/2027;;
105350107;25351024344;FLUCOLCID;;11/04/2001;01/04/2011;;
105350193;25351003750;FLUCOLCID;;10/04/2017;01/04/2027;;
106890132;25351188731;FLUCOLIC;;23/01/2003;01/01/2018;;
105350092;25000041275;FLUCOLTRIX;;11/03/1997;01/03/2012;;
104041940;25000026688;FLUCOLUP;;15/07/1999;01/07/2014;;
172870442;25351515659;FLUCOLUP;;16/01/2012;01/07/2014;;
143810071;25351162525;FLUCOMED;;02/07/2002;01/07/2017;;
143810192;25351062982;FLUCOMED;;19/09/2016;01/09/2026;;
142570083;25351040006;FLUCOMEX;;30/05/2005;01/05/2010;;
101910266;25000020051;FLUCONAL;;29/10/1999;01/10/2004;;
100330052;25000000148;FLUCONAL;;05/06/2002;01/02/2025;;
117170034;25000055213;FLUCONAN;;20/09/2000;01/09/2010;;
106460063;25000022808;FLUCONAZOL;;23/08/1996;01/08/2001;;
101310082;25000029486;FLUCONAZOL;;11/03/1997;01/03/2002;;
110860012;25000022806;FLUCONAZOL;;17/03/1997;01/03/2002;;
112830044;25000000139;FLUCONAZOL;;14/05/1997;01/05/2002;;
103970076;25000021011;FLUCONAZOL;;20/08/1999;01/08/2004;;
122140016;25000020903;FLUCONAZOL;;26/08/1999;01/10/2002;;
108580160;25000027346;FLUCONAZOL;;16/08/2001;01/11/2017;;
101810366;25351021742;FLUCONAZOL;;05/10/2001;01/10/2016;;
112130277;25351039987;FLUCONAZOL;;08/02/2002;01/02/2003;;
103700354;25351036455;FLUCONAZOL;;08/03/2002;01/03/2027;;
108860032;25351008442;FLUCONAZOL;;11/04/2002;01/04/2007;;
150870006;25351016327;FLUCONAZOL;;28/10/2002;01/10/2017;;
110330036;25000035397;FLUCONAZOL;;06/11/2002;01/10/2007;;
102350578;25351202645;FLUCONAZOL;;13/01/2003;01/01/2028;;
103110118;25351176341;FLUCONAZOL;;22/04/2003;01/04/2028;;
123520114;25351002358;FLUCONAZOL;;03/06/2003;01/06/2028;;
105830295;25351011991;FLUCONAZOL;;05/09/2003;01/09/2028;;
156510006;25351115331;FLUCONAZOL;;20/06/2005;01/06/2025;;
113430139;25351467438;FLUCONAZOL;;02/10/2006;01/10/2016;;
101390024;25351073317;FLUCONAZOL;;21/09/2010;01/09/2025;;
109170098;25351650056;FLUCONAZOL;;25/05/2015;01/05/2025;;
183260210;25351696302;FLUCONAZOL;;22/06/2015;01/10/2026;;
100410154;25351005304;FLUCONAZOL;;27/07/2015;01/07/2020;;
104810120;25351960166;FLUCONAZOL;;02/05/2016;01/05/2026;;
103920190;25351811588;FLUCONAZOL;;04/02/2019;01/02/2029;;
102980537;25351606992;FLUCONAZOL;;08/09/2020;01/09/2025;;
104650166;25000029716;FLUCONEO;;04/04/2001;01/03/2012;;
172870336;25351274974;FLUCONEO;;07/02/2011;01/03/2012;;
155840082;25351561404;FLUCONEO;;12/12/2011;01/03/2027;;
103920157;25000018543;FLUCONID;;20/12/2002;01/12/2027;;
100380057;25000002950;FLUCOTIL;;11/05/2000;01/05/2005;;
104080092;25000007147;FLUCOTON;;29/07/2003;01/07/2013;;
109170055;25000020464;FLUCOVIL;;26/06/2000;01/06/2025;;
107150123;25000005739;FLUCOZEN;;30/08/1996;01/02/2025;;
100680900;25351191405;FLUCTUN;;24/01/2003;01/01/2008;;
100330150;25351082000;FLUDALIBBS;;08/09/2008;01/09/2028;;
100200079;25000018626;FLUDARA;;25/03/2002;01/12/2010;;
170560041;25351089508;FLUDARA;;12/01/2009;01/12/2015;;
125430024;25351119983;FLUDARA;;16/04/2012;01/04/2022;;
101710015;25992012913;FLUDILAT;;19/04/2001;01/07/2016;;
112600040;25991007393;FLUDROXICORTIDA;;18/11/1997;01/12/2004;;
112600059;25992008681;FLUDROXICORTIDA  + SULFATO DE NEOMICINA;;18/11/1997;01/10/2006;;
181080001;25351606738;FLUESOCIL;;06/02/2017;01/02/2027;;
102980224;25000015472;FLUFENAN;;23/02/1999;01/02/2029;;
102980080;25001003672;FLUFENAN;;15/09/2000;01/10/2003;;
102980098;25001003157;FLUFENAN DEPOT;;04/06/2001;01/02/2029;;
108840322;25000008667;FLUFENAZINA CLORIDRATO (PORT. 344/98 LISTA C1);;22/08/1997;01/08/2002;;
101770031;25351006862;FLUGEL;;19/09/2002;01/09/2007;;
149160032;25351004745;FLUIBEN;;26/08/2002;01/08/2007;;
103900156;25351021432;FLUIBEN;;02/04/2004;01/08/2007;;
100580039;25000011853;FLUIBRON;;02/02/1999;01/12/2028;;
103920121;25000016477;FLUICETIL;;18/07/2001;01/07/2006;;
110130050;25000023548;FLUICIS;;19/12/2001;01/11/2011;;
118610259;25351501076;FLUIJET;;23/07/2007;01/07/2013;;
137640137;25351775116;FLUIJET;;20/05/2013;01/05/2023;;
114620002;25351239563;FLUIJET;;02/10/2017;01/05/2028;;
154230103;25351355238;FLUILITIC;;13/08/2007;01/08/2017;;
100849946;25351131438;FLUIMARE;;14/08/2006;01/08/2026;;
100840075;25992011319;FLUIMUCIL;;13/01/1997;01/02/2030;;
100930201;25000009923;FLUIR;;17/05/1999;01/05/2014;;
172870497;25351269866;FLUIR;;29/10/2012;01/05/2019;;
178170791;25351268833;FLUIR;;10/08/2015;01/05/2029;;
154230090;25351044005;FLUISOLVAN;;02/07/2007;01/07/2027;;
102350588;25351001314;FLUITEÍNA;;21/02/2003;01/02/2023;;
102351286;25351235399;FLUITEÍNA;;14/01/2019;01/01/2029;;
103700180;25000006778;FLUITOSS;;11/03/1997;01/03/2027;;
122050021;25000001291;FLULEM;;15/12/1997;01/12/2002;;
104971192;25000026044;FLUMAZEN;;21/03/2001;01/03/2011;;
103700635;25351542723;FLUMAZENIL;;13/07/2015;01/07/2025;;
121100343;25351715453;FLUMAZENIL;;06/02/2017;01/02/2022;;
100430890;25351001232;FLUMAZENIL (Port 344/98 Lista C1);;30/04/2003;01/05/2013;;
102980287;25351014118;FLUMAZIL;;17/10/2001;01/10/2026;;
101470013;25992012703;FLUMEX;;17/01/2001;01/11/2023;;
101470167;25351001687;FLUMEX-N;;16/03/1995;01/11/2008;;
120690027;25351011654;FLUMILIB;;04/04/2001;01/04/2006;;
116540037;25351164022;FLUNAL;;19/09/2002;01/09/2007;;
121170032;25991004304;FLUNARIN;;10/03/2003;01/08/2009;;
105730309;25351067262;FLUNARIN;;05/05/2004;01/08/2029;;
101620046;25991004321;FLUNARIZINE;;23/06/2000;01/01/2004;;
100630223;25351140199;FLUNEXIL;;30/06/2008;01/07/2028;;
104971169;25000020952;FLUNIPAN;;01/11/1999;01/10/2004;;
107140211;25000001071;FLUNISOLIDA;;14/10/1997;01/10/2002;;
106460145;25000020472;FLUNISOLIDA;;23/06/2000;01/06/2005;;
100430665;25000010935;FLUNOX;;12/07/1999;01/07/2004;;
101470081;25991002542;FLUO-VASO;;02/12/2002;01/10/2009;;
113000243;25992010969;FLUOCINOLONA + POLIMIXINA B + NEOMICINA + CLORID.LIDOCAINA;;11/10/1999;01/11/2001;;
167730007;25351437677;FLUOCINOLONA ACETONIDA +  SULFATO DE POLIMIXINA B + SULFATO DE NEOMIC;;03/11/2008;01/11/2028;;
105830529;25351357836;FLUOCINOLONA ACETONIDA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA;;12/03/2007;01/03/2012;;
154230164;25351513284;FLUOCINOLONA ACETONIDA + SULFATO DE POLIMIXINA B + SULFATO DE NEOMICI;;13/09/2010;01/09/2025;;
101770006;25992010146;FLUOR GEL TOPEX;;29/05/2002;01/08/2008;;
117250036;25351001386;FLUORESCEINA SODICA;;20/06/2002;01/06/2007;;
110390057;25001009813;FLUORETO DE SODIO;;07/05/2001;01/11/2001;;
101910134;25004013398;FLUORETO DE SODIO + ASSOCIAÇÕES;;16/08/2001;01/07/2006;;
100470020;25991006105;FLUORETO DE SÓDIO;;11/07/1980;01/07/2005;;
132750003;25000020917;FLUORETO DE SÓDIO;;06/04/2000;01/04/2005;;
112100015;25351007939;FLUORETO DE SÓDIO;;05/12/2000;01/12/2005;;
104620011;25001015513;FLUORETO DE SÓDIO;;26/10/2001;01/01/2003;;
132490006;25000018283;FLUORETO ESTANOSO;;21/03/2000;01/03/2005;;
132490001;25000018284;FLUORETO ESTANOSO + SAL SODICO DO ACIDO METILENODIFOSFONICO;;29/07/1999;01/07/2004;;
181000003;25351466448;FLUORGLIC;;08/04/2019;01/04/2029;;
105750042;25000013853;FLUORO - URACIL;;22/06/1999;01/06/2014;;
125430005;25000026054;FLUOROURACIL;;27/04/1999;01/04/2004;;
100430679;25000016276;FLUOROURACIL;;13/01/2000;01/01/2005;;
122140014;25000020900;FLUORURACILA;;20/02/1997;01/06/2001;;
112130089;25992005447;FLUORURACILA;;07/11/2001;01/08/2006;;
100430795;25351166290;FLUORURACILA;;02/08/2002;01/08/2022;;
106460177;25351317479;FLUORURACILA;;11/05/2009;01/05/2029;;
155370021;25351324266;FLUORURACILA;;09/08/2010;01/08/2025;;
100380027;25992010059;FLUORVITA;;02/01/1995;01/02/2005;;
116180014;25991008653;FLUOTHANE;;19/02/2003;01/02/2008;;
101910271;25000021948;FLUOX;;20/12/1999;01/12/2009;;
102980197;25000012061;FLUOXETIN;;11/03/1997;01/03/2027;;
101160145;25000028855;FLUOXETINA;;16/09/1996;01/09/2001;;
103940428;25000021334;FLUOXETINA;;25/09/1996;01/09/2001;;
104810060;25000030698;FLUOXETINA;;14/05/1997;01/05/2002;;
101810327;25000011561;FLUOXETINA;;04/05/1999;01/05/2004;;
124870022;25025001854;FLUOXETINA CLORIDRATADA (PORT 344/98 L C-1);;23/09/1999;01/09/2004;;
108580158;25000040989;FLUOZAC;;22/10/1997;01/10/2002;;
108580213;25000012994;FLURAN;;05/06/2000;01/06/2010;;
135320003;25016001184;FLURBOPROFENO SODICO;;09/08/1999;01/08/2004;;
105500191;25351462815;FLURGYN;;30/10/2017;01/10/2027;;
100431041;25351578031;FLUSAN;;20/12/2010;01/12/2025;;
100430611;25000024428;FLUSTEN;;26/10/2001;01/09/2006;;
121170103;25000014913;FLUTAMID;;08/04/1998;01/04/2008;;
150820042;25351068326;FLUTAMID;;16/01/2004;01/04/2008;;
102980147;25000012057;FLUTAMIDA;;03/01/1996;01/12/2005;;
105430075;25000003586;FLUTAMIDA;;17/05/1996;01/05/2006;;
103700117;25000023094;FLUTAMIDA;;18/07/1996;01/07/2006;;
104970245;25000009599;FLUTAMIDA;;18/12/1996;01/12/2006;;
105500130;25000012096;FLUTAMIDA;;15/10/1999;01/10/2004;;
112130096;25992003507;FLUTAMIDA;;07/02/2000;01/08/2006;;
121170135;25351029643;FLUTAMIDA;;17/07/2001;01/07/2006;;
100470320;25351020005;FLUTAMIDA;;07/08/2001;01/08/2006;;
146680052;25351191108;FLUTAMIDA;;26/11/2003;01/11/2008;;
150820045;25351191392;FLUTAMIDA;;20/01/2005;01/07/2006;;
