NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;TIPO_PRODUTO;CATEGORIA_REGULATORIA;CLASSE_TERAPEUTICA
124870006;25025003267;OXITON;MEDICAMENTO;SIMILAR;OCITOCICOS HORMONAIS
104970149;25000003726;OXITON;MEDICAMENTO;SIMILAR;OCITOCICOS HORMONAIS
102700116;25000011279;OXITOPENA;MEDICAMENTO;SIMILAR;ANTIBIOTICOS SISTEMICOS SIMPLES
137640071;25351036464;OXIVID;MEDICAMENTO;SIMILAR;OCITOCICOS HORMONAIS
103850066;25001004122;OXIZINCO;MEDICAMENTO;SIMILAR;ANTISSEPTICO
193610003;25351940665;OXLUMO;MEDICAMENTO;NOVO;OUTROS PRODUTOS PARA O APARELHO DIGESTIVO E METABOLISMO
105730495;25351066174;OXOTRON;MEDICAMENTO;SIMILAR;ANTINFLAMATORIOS
151430010;25351016623;OXPLATY;MEDICAMENTO;SIMILAR;CITOSTATICOS ALQUILANTES
105750066;25351163188;OXSORALEN;MEDICAMENTO;SIMILAR;MELANIZANTES
119610028;25351607436;OXSORALEN;MEDICAMENTO;SIMILAR;MELANIZANTES
101070117;25000001508;OXY;MEDICAMENTO;SIMILAR;PRODUTOS ANTI-ACNE
122140027;25000028090;OXYCONTIN;MEDICAMENTO;NOVO;ANALGESICOS NARCOTICOS
191980001;25351142314;OXYCONTIN;MEDICAMENTO;NOVO;ANALGESICOS NARCOTICOS
115600148;25351024085;OXYDERME;MEDICAMENTO;SIMILAR;ANTI-FUNGICOS
191980012;25351494936;OXYNORM ®;MEDICAMENTO;NOVO;ANALGESICOS NARCOTICOS
104440115;25992004013;OZONYL;MEDICAMENTO;SIMILAR;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
104440107;25351006903;OZONYL;MEDICAMENTO;SIMILAR;PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE
101470176;25351690746;OZURDEX;MEDICAMENTO;NOVO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
118190152;25351721750;Ocylin;MEDICAMENTO;SIMILAR;PENICILINA DE AMPLO ESPECTRO
118190153;25351721770;Ocylin;MEDICAMENTO;SIMILAR;PENICILINA DE AMPLO ESPECTRO
123520082;25351017398;Ofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
104650507;25351211967;Ofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
155370100;25351068364;Olmesartana medoxomila;MEDICAMENTO;GENÉRICO;ANTI-HIPERTENSIVOS
112600198;25351052927;Olumiant;MEDICAMENTO;NOVO;AGENTES ANTINEOPLÁSICOS E IMUNOMODULADORES + ANTAGONISTAS HORMONAIS E AGENTES RELACIONADOS + INIBIDOR
112363409;25351567676;Olysio;MEDICAMENTO;NOVO;ANTIVIROTICOS
106390273;25351025493;Omcilon A;MEDICAMENTO;NOVO;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM. + GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
125680169;25351070700;Omeprazol;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
100470494;25351645688;Omnitrope;MEDICAMENTO;BIOLÓGICO;HORMONIO RECOMBINANTE DO CRESCIMENTO HUMANO
125680293;25351389094;Onaz;MEDICAMENTO;SIMILAR;ANTIPSICOTICOS
193610001;25351586390;Onpattro;MEDICAMENTO;NOVO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
116370169;25351490573;Ontrax;MEDICAMENTO;SIMILAR;ANTIEMETICOS E ANTINAUSEANTES
155380004;25351320423;Opsumit;MEDICAMENTO;;ANTI-HIPERTENSIVOS
112363432;25351405137;Opsumit;MEDICAMENTO;NOVO;ANTI-HIPERTENSIVOS
101800390;25351370824;Orencia;MEDICAMENTO;BIOLÓGICO;ANTINFLAMATORIOS ANTIREUMATICOS
138230001;25351621721;Orkambi;MEDICAMENTO;NOVO;OUTROS PRODUTOS PARA O SISTEMA RESPIRATÓRIO
196140003;25351567950;Otezla;MEDICAMENTO;NOVO;IMUNOSSUPRESSORES SELETIVOS
102440017;25351732228;Otezla;MEDICAMENTO;NOVO;IMUNOSSUPRESSORES SELETIVOS
116370163;25351127616;Oxaliplatina;MEDICAMENTO;GENÉRICO;CITOSTATICOS ALQUILANTES
154230149;25351418105;Oxido de zinco + Nistatina;MEDICAMENTO;GENÉRICO;ANTIMICOTICOS PARA USO TOPICO
191980010;25351750213;Oxygesic;MEDICAMENTO;SIMILAR;ANALGESICOS NARCOTICOS
122140111;25351583676;Oxypynal;MEDICAMENTO;SIMILAR;ANALGESICOS NARCOTICOS
117660036;25351658916;Ozempic;MEDICAMENTO;BIOLÓGICO;ANTIDIABETICOS
102850027;25991013462;PACEFLEX;MEDICAMENTO;;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS
102850040;25992023237;PACEMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
123610075;25351229810;PACLIMEIZ;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
186060002;25351339386;PACLIMEIZ;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
151430003;25351003775;PACLIRED;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
100430516;25000018332;PACLITAX;MEDICAMENTO;SIMILAR;ANTINEOPLASICOS CITOTOXICOS
100431153;25351711358;PACLITAX;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
137640034;25351015048;PACLITAXEL;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
100430899;25351018239;PACLITAXEL;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
110130234;25351446562;PACLITAXEL;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
155370004;25351310802;PACLITAXEL;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
116370126;25351734669;PACLITAXEL;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100470553;25351787637;PACLITAXEL;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100410155;25351374027;PACLITAXEL;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100431012;25351241381;PACO;MEDICAMENTO;SIMILAR;ANALGESICOS NARCOTICOS
137070023;25000005968;PACOVÁ;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICO COMPOSTO
157400002;25351717758;PAINLIDA;MEDICAMENTO;SIMILAR;ANTINFLAMATORIOS
112363407;25351190224;PALEXIS;MEDICAMENTO;NOVO;ANALGESICOS NARCOTICOS
186100011;25351711574;PALEXIS;MEDICAMENTO;NOVO;ANALGESICOS NARCOTICOS
186100018;25351743635;PALEXIS;MEDICAMENTO;NOVO;ANALGESICOS NARCOTICOS
104690003;25000002291;PALMA CHRISTI;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICOS ASSOCIADOS
108840335;25000008662;PALMITATO DE CLORANFENICOL;MEDICAMENTO;SIMILAR;ANTIBIOTICOS SISTEMICOS SIMPLES
125210015;25992003939;PALMITATO DE NEOMICINA + ASSOCIACOES;MEDICAMENTO;SIMILAR;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
104970023;25000011625;PALMITATO DE RETINOL;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
100630170;25000040871;PALMITATO DE RETINOL + COLECALCIFEROL + AC BORICO+OX ZINCO;MEDICAMENTO;SIMILAR;PROTECAO, APARENCIA E CICATRIZACAO DA PELE E MUCOSAS
108860028;25351000201;PALMITATO DE RETINOL + COLECALCIFEROL + ACETATO DE TOCOFEROL;MEDICAMENTO;SIMILAR;VITAMINAS E SUPLEMENTOS MINERAIS
108580065;25992009255;PALMITATO DE RETINOL + COLECALCIFEROL + OXIDO DE ZINCO;MEDICAMENTO;ESPECÍFICO;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS
109220182;25000030918;PALMITATO DE RETINOL + COLECALCIFEROL + OXIDO DE ZINCO;MEDICAMENTO;SIMILAR;EMOLIENTES E PROTETORES DA PELE E MUCOSAS
135480042;25000008198;PALMITATO DE RETINOL + ERGOCALCIFEROL;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
155370054;25351510267;PALOCYT;MEDICAMENTO;SIMILAR;ANTIEMETICOS E ANTINAUSEANTES
114020010;25000018991;PALUDAN;MEDICAMENTO;SIMILAR;ANTIMALARICOS
100870030;25001006401;PALUQUINA;MEDICAMENTO;SIMILAR;ANTIMALARICOS
100440114;25000003620;PALUTHER;MEDICAMENTO;SIMILAR;ANTIMALARICOS
113000272;25000003284;PALUTHER;MEDICAMENTO;SIMILAR;ANTIMALARICOS
109740103;25000029280;PALUX;MEDICAMENTO;SIMILAR;ANTIMALARICOS
100680025;25000001913;PAMELOR;MEDICAMENTO;NOVO;ANTIDEPRESSIVOS
104400215;25351055025;PAMELOR;MEDICAMENTO;NOVO;ANTIDEPRESSIVOS
102980042;25992008540;PAMERGAN;MEDICAMENTO;SIMILAR;ANTI-HISTAMINICOS SISTEMICOS
102980310;25351169148;PAMIDROM;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
122140079;25351178952;PAMIGEN;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
106460173;25351065155;PAMIGRAF;MEDICAMENTO;SIMILAR;CONTRASTES RADIOLOGICOS
100330120;25351024465;PAMILIBBS;MEDICAMENTO;SIMILAR;ANTINEOPLASICOS CITOTOXICOS
151430007;25351013163;PAMIRED;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
102350264;25001000797;PAN - DERMOCORT;MEDICAMENTO;SIMILAR;HORMONIOS CORTICOSTEROIDES
104730018;25025010133;PANAX GINSENG;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICO SIMPLES
121100123;25351003651;PANAX GINSENG;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICO SIMPLES
107740001;25351004544;PANAX GINSENG;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICO SIMPLES
117170045;25000021395;PANAX GINSENG C. A. MEY;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICO SIMPLES
145330006;25351001395;PANAX GINSENG C.A. MEY.;MEDICAMENTO;FITOTERÁPICO;FITOTERAPICO SIMPLES
100330070;25000025787;PANCID;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
112363345;25001002109;PANCREASE;MEDICAMENTO;SIMILAR;ENZIMAS DIGESTIVAS
109220111;25992006936;PANCREATINA + DIMETICONA + ASSOC;MEDICAMENTO;SIMILAR;DIGESTIVO ANTIMETICOS E ANTINAUSEANTES
102980101;25000013750;PANCURON;MEDICAMENTO;SIMILAR;BLOQUEADOR NEUROMUSCULAR
105530223;25000031570;PANCURÔNIO;MEDICAMENTO;SIMILAR;ANESTESICOS GERAIS INJETAVEIS
106390104;25992007856;PANFUGAN;MEDICAMENTO;SIMILAR;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
103940072;25991001657;PANGEST;MEDICAMENTO;SIMILAR;ANTIEMETICOS E ANTINAUSEANTES
178170077;25351651497;PANGEST;MEDICAMENTO;SIMILAR;ANTIEMETICOS E ANTINAUSEANTES
172870325;25351330721;PANGEST;MEDICAMENTO;;ANTIEMETICOS E ANTINAUSEANTES
101180608;25351192208;PANKREOFLAT;MEDICAMENTO;NOVO;DIGESTIVOS-ASSOCIACOES MEDICAMENTOSAS
100840102;25992005847;PANOTIL;MEDICAMENTO;NOVO;MEDICAMENTOS COM ACAO NO APARELHO AUDITIVO
106750007;25000017536;PANOXYL GEL;MEDICAMENTO;NOVO;PRODUTOS ANTI-ACNE
112830103;25351208751;PANPROMID;MEDICAMENTO;SIMILAR;ANTIDIABETICOS
105730487;25351116766;PANT;MEDICAMENTO;SIMILAR;ANTIALOPECIA
105730781;25351747229;PANT SEC;MEDICAMENTO;SIMILAR;ANTIALOPECIA
154710006;25351433704;PANTASUN;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS
146820021;25351760834;PANTASUN;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS
115600026;25000032850;PANTEC;MEDICAMENTO;SIMILAR;ANTIMICOTICOS SISTEMICOS
112363333;25992019576;PANTELMIN;MEDICAMENTO;NOVO;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
146950001;25351033904;PANTEZOL;MEDICAMENTO;SIMILAR;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
118190168;25351047933;PANTHOR;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS SIMPLES
155370001;25351187065;PANTIUM;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
100430634;25000006609;PANTOCAL;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS
100431213;25351089648;PANTOCAL;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
154230148;25351716963;PANTODEX;MEDICAMENTO;ESPECÍFICO;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS
109740196;25351007499;PANTOGAR;MEDICAMENTO;ESPECÍFICO;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF
105530048;25992004536;PANTOMICINA;MEDICAMENTO;NOVO;MACROLIDEOS
155890010;25351112690;PANTOMIX;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS
105730779;25351639094;PANTOMIX;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS
112830062;25000011248;PANTONACS;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
109170063;25000011264;PANTONAX;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
106390208;25351000793;PANTOPAC;MEDICAMENTO;NOVO;ANTIACIDOS E ANTIULCEROSOS ASSOCIADOS
100470307;25351021239;PANTOPAZ;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
112130017;25991001424;PANTOPEPT;MEDICAMENTO;SIMILAR;ENZIMAS DIGESTIVAS
103940399;25000008589;PANTOPRAZOL;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS SIMPLES
103900112;25000026951;PANTOPRAZOL;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
103700205;25000028255;PANTOPRAZOL;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
100890209;25000037317;PANTOPRAZOL;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS
118610068;25000013736;PANTOPRAZOL;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
134890010;25000014745;PANTOPRAZOL;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
101810432;25351011857;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
106390216;25351017813;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS
100430026;25351018244;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
105830313;25351014291;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
147420028;25351106557;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
105730413;25351620467;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS
112130435;25351620531;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS
100431078;25351319981;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
103700616;25351280236;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
183260187;25351696805;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
143810195;25351471888;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
105730550;25351689227;PANTOPRAZOL;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS
112130479;25351337652;PANTOPRAZOL MAGNÉSICO DIIDRATADO;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
105730554;25351689300;PANTOPRAZOL MAGNÉSICO DIIDRATADO;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
106460130;25000000944;PANTOPRAZOL SODICO;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
135690461;25351245420;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
116370127;25351445087;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
135170021;25351551692;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
118190175;25351614834;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
105830897;25351395899;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
118190193;25351098725;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO;GENÉRICO;ANTIULCEROSOS
189000049;25351570737;PANTOPRAZOL SÓDICO SESQUIIDRATADO;MEDICAMENTO;GENÉRICO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
100810088;25000004564;PANTOPRIN;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
106390182;25000017619;PANTOZOL;MEDICAMENTO;NOVO;ANTIACIDOS E ANTIULCEROSOS SIMPLES
100920038;25000021643;PANVEL;MEDICAMENTO;SIMILAR;ANTINFLAMATORIOS
102350833;25001002341;PANVERMIN;MEDICAMENTO;SIMILAR;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
103920005;25001003027;PANVERMIN;MEDICAMENTO;SIMILAR;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL
106390049;25992012505;PANVITROP;MEDICAMENTO;SIMILAR;HEPATOPROTETORES E LIPOTROPICOS
143810199;25351471817;PANZOMED;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
105530290;25000016079;PANZYTRAT;MEDICAMENTO;NOVO;ENZIMAS DIGESTIVAS
104670120;25000017094;PAPAVERINA + ASSOCIAÇÕES;MEDICAMENTO;SIMILAR;ANTIESPASMODICOS
100530002;25000005092;PAPAVERINA+ASSOCIAÇÕES;MEDICAMENTO;SIMILAR;ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS
101910285;25000001061;PAPULESS;MEDICAMENTO;ESPECÍFICO;PRODUTOS ANTI-ACNE
103720234;25351426114;PAQUETÁ;MEDICAMENTO;SIMILAR;OUTROS PRODUTOS COM ACAO NO APARELHO CARDIOVASCULAR
120330023;25992016160;PAR;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
113001045;25351461420;PAR;MEDICAMENTO;;ANALGESICOS NAO NARCOTICOS
100430701;25000021588;PARACEF;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
100430978;25351119498;PARACEF;MEDICAMENTO;SIMILAR;ANALGESICOS
104450103;25351023446;PARACEMIL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
120190062;25000013357;PARACEN;MEDICAMENTO;SIMILAR;ANALGESICOS
100430609;25000014039;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
105500076;25000025021;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
124870001;25025003255;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
128540003;25000003732;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
110860005;25000026216;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
113050030;25000004128;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
103022016;25000034893;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
105730239;25000041778;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
100490067;25000010775;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
100663364;25000005916;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
129250001;25016000223;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
104070078;25000035556;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
135480031;25000003923;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
103022031;25000002670;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
105760092;25000007071;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
122830084;25000002665;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
104670118;25000020177;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
109860001;25000008362;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
103700308;25351009931;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
112363351;25000027908;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
100490086;25025050173;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS
102350453;25351012198;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102320006;25000008619;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
112100003;25351007924;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
126090008;25000021900;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
120190106;25351030428;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
101070133;25992015898;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
122690004;25351022965;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
125680027;25351009982;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
101810346;25351009470;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
101810351;25351015895;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102350517;25351019471;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
120190117;25351014235;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102690061;25351008801;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
102270036;25000020713;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
108580238;25351002603;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
109630049;25351032777;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
125680050;25351026627;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
103700388;25351165293;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
110130054;25000022217;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
110330037;25351040748;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
146680057;25351207518;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
121890008;25000001558;PARACETAMOL;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
113430101;25351002896;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
109680074;25351219664;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
104650376;25351192973;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
104650381;25351215864;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
100430029;25351028172;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
105770179;25351023542;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
100430033;25351037970;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
125680103;25351042737;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
104970280;25351065070;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
113430110;25351009829;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
112130332;25351011588;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
104970281;25351065057;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
100890300;25351027643;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
100890308;25351025400;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
118190048;25351026220;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102350764;25351135211;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
105830445;25351135313;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
135690317;25351135131;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
103940503;25351277808;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
105830455;25351264410;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
135690333;25351264494;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
103940514;25351273515;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
154230050;25351311240;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
105830500;25351362871;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
135690373;25351362798;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102350804;25351363115;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
105830488;25351319309;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
135690359;25351319622;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
126750074;25351338978;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
112130370;25351389856;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
104920164;25351433839;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
118190063;25351005122;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102350793;25351363663;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
102350794;25351363647;PARACETAMOL;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
