NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_CONSUMO;QUANTIDADE
101550244;25351724574;NORMATEN FIBER;;
104400105;25000017622;NORMOPRES;;
102940069;25000018666;NORONAL;;
191980011;25351854338;NORPATCH;;
157400003;25351717783;NORTISORO;;
157400001;25351717715;NORTLID;;
103940195;25000008443;NORTON;;
116170045;25001001412;NORTREL;;
123610063;25351417834;NORTRIGIN;;
115410004;25351336920;NORTRIGIN;;
103700349;25351026516;NORTRIP;;
102160018;25000007008;NORVASC;;
121100429;25351099931;NORVASC;;
102160266;25351190127;NORVASC;;
188300080;25351574091;NORVASC;;
100330080;25000011891;NORVIC;;
100330050;25000016643;NORVIL;;
105530204;25000006395;NORVIR;;
198600009;25351068663;NORVIR;;
198600015;25351585001;NORVIR;;
105350097;25000031075;NORXACIN;;
107150127;25000004959;NORXIN;;
112130496;25351748939;NOSINT;;
105730711;25351011937;NOSINT;;
117250016;25351031280;NOSTIL;;
102980492;25351656851;NOSTIL;;
105730151;25000009862;NOTUSS;;
105730449;25351125673;NOTUSS TSS;;
103720286;25351275758;NOURIN;;
102980160;25000005326;NOVABUPI;;
102980315;25351197755;NOVABUPI (SEM VASOCONSTRITOR);;
104970164;25000020914;NOVACEF;;
105350080;25000024342;NOVACIMET;;
105730012;25991003699;NOVACORT;;
114020061;25351337009;NOVACTAM;;
103940069;25991010338;NOVADERM;;
100849947;25351159229;NOVADERM;;
104971224;25351165656;NOVAGEST;;
120190015;25000012861;NOVAGREEN;;
126140004;25000033889;NOVALDIP;;
100470063;25001003896;NOVALDOR;;
113001090;25351566877;NOVALFEM;;
183260434;25351627212;NOVALFEM;;
113000058;25992001572;NOVALGINA;;
183260351;25351189946;NOVALGINA;;
114020074;25351473790;NOVAMIBI;;
114020008;25000009403;NOVAMICACIM;;
114020029;25351162558;NOVAMICIN;;
100410188;25351936074;NOVAMICIN;;
101800106;25992002574;NOVAMIN;;
105730210;25000003590;NOVAMOX;;
109740219;25351041544;NOVANLO;;
183260481;25351393102;NOVANOITE;;
114020064;25351432370;NOVANOR;;
121100075;25001005123;NOVANTRONE;;
19101280;25992014255;NOVAPIRID;;
110570033;25000005676;NOVAPIRONA;;
109060081;25000007073;NOVAREN;;
101740027;25991010214;NOVARRUTINA;;
109740253;25351388823;NOVARRUTINA;;
126750264;25351463992;NOVASOPT;;
116370017;25000019316;NOVASUTIN;;
114020052;25351486620;NOVATAZ;;
114020055;25351162881;NOVATON;;
105730224;25000009464;NOVATREX;;
134890001;25000019252;NOVATROPINA;;
105830206;25992013069;NOVAZEPAM;;
105770183;25992017571;NOVELMIN;;
103720227;25351367161;NOVERT;;
101710099;25351000124;NOVIAL;;
104300030;25351007755;NOVIDAT;;
103110014;25001010082;NOVISTAR;;
105770021;25992010456;NOVO RINO;;
105750116;25351576956;NOVO RINO;;
104400183;25351131849;NOVO RINO;;
105770198;25351369963;NOVO RINO -  S;;
105730076;25992017972;NOVOCILIN;;
105730078;25991010381;NOVOFER;;
105730374;25351174285;NOVOFER;;
105730375;25351718699;NOVOFER PED;;
122830087;25000008809;NOVOLAX;;
117660024;25351003553;NOVOLIN 70/30;;
117660021;25351003625;NOVOLIN 90/10;;
117660022;25351003991;NOVOLIN L;;
117660003;25001011925;NOVOLIN R;;
117660013;25000007776;NOVOLIN U;;
117660017;25351026626;NOVOMIX 30;;
117660027;25351065900;NOVOMIX 50;;
117660026;25351064988;NOVOMIX 70;;
117660015;25000035114;NOVONORM;;
164000014;25351474025;NOVOPHOS;;
105350090;25000027687;NOVOPRAZOL;;
105350178;25351225576;NOVOPRAZOL;;
121170139;25351035532;NOVOPULMON  NOVOLIZER;;
105730332;25351067166;NOVOPULMON NOVOLIZER;;
117660016;25351010298;NOVORAPID;;
113430052;25000013335;NOVOSIL;;
105350144;25351235380;NOVOSORO H;;
105350152;25351261693;NOVOSORO NF;;
178170843;25351303085;NOVOTRAM;;
178170844;25351303101;NOVOTRAM;;
178170898;25351568013;NOVOTRAM PAR;;
102850013;25992014105;NOVOTUSSAN;;
104040079;25991006993;NOVOXIL;;
104041936;25000014924;NOVOXILAC;;
109170078;25351064670;NOVRALFLEX;;
166140011;25351367180;NOXAFIL;;
101710196;25351322873;NOXAFIL;;
106460200;25351547617;NPLATE;;
102440003;25351142776;NPLATE;;
112560001;25000004663;NPS;;
126750391;25351650047;NQ HERA;;
126750386;25351671788;NQUÍASE;;
126750360;25351588049;NQZIN BABY;;
145700002;25351164423;NTF DIPIRONA;;
145700001;25351164421;NTF PARACETAMOL;;
105430148;25351171094;NTZETA;;
100431338;25351180249;NUANCE;;
102980284;25001003837;NUBAIN;;
170560120;25351317240;NUBEQA;;
170560125;25351183324;NUBLAXON;;
101070335;25351486953;NUCALA;;
154230309;25351665327;NUFIG;;
109740197;25351418738;NUIT;;
100930157;25000006839;NUJOL;;
101800401;25351272588;NULOJIX;;
122140040;25351008663;NULYTELY;;
106830186;25351076976;NUMETA PED;;
106460168;25000025414;NUOVODOX;;
100680091;25992006651;NUPERCAINAL;;
112060012;25000003536;NUPLAM - ACIDO ACETILSALICILICO;;
112060013;25000003531;NUPLAM - AMINOFILINA;;
112060002;25000002960;NUPLAM - AMPICILINA;;
112060005;25000002954;NUPLAM - CLORPROPAMIDA;;
112060021;25000030181;NUPLAM - ETIONAMIDA;;
112060009;25000002962;NUPLAM - FUROSEMIDA;;
112060018;25000011134;NUPLAM - ISONIAZIDA;;
112060007;25000002955;NUPLAM - ISONIAZIDA + RIFAMPICINA;;
112060010;25000003538;NUPLAM - MEBENDAZOL;;
112060003;25000002966;NUPLAM - METRONIDAZOL;;
112060001;25000002957;NUPLAM - PARACETAMOL;;
112060020;25000034222;NUPLAM - PIRAZINAMIDA;;
112060019;25000011135;NUPLAM - RIFAMPICINA;;
112060006;25000002965;NUPLAM - SALBUTAMOL;;
112060011;25000002967;NUPLAM - SULFAMETOXAZOL + TRIMETOPRIMA;;
112060015;25000003537;NUPLAM - SULFATO FERROSO;;
112060008;25000002964;NUPLAM-DIAZEPAM;;
173900004;25351192898;NUROFEN;;
173900010;25351017756;NUROMOL;;
129160012;25001009542;NUTRACORT;;
129160024;25991015178;NUTRAPLUS;;
129160067;25351166316;NUTRAPLUS 20;;
138410064;25351134802;NUTRI B;;
103900166;25351252273;NUTRICAL D;;
138410067;25351690423;NUTRICRESS;;
100850124;25351002277;NUTRIFLEX LIPID;;
100850109;25000016975;NUTRIFLEX PLUS;;
104971147;25000013001;NUTRIMAIZ SM;;
105830605;25351213352;NUTRÁSSIO;;
101710101;25351010979;NUVARING;;
100290213;25351362098;NUVARING;;
155730053;25351567283;NUVIGIL;;
100200138;25351535792;NUVIVAN;;
123960006;25351004124;NUVORELL;;
128420042;25000005312;NUX VOMICA  HOMACCORD;;
161980003;25351308418;NUX VOMICA HOMACCORD;;
100680184;25000016375;NYOLOL COLIRIO;;
100680884;25000009858;NYOLOL GEL;;
125680303;25351596712;NYPRAM;;
123610015;25000029362;NYRIN;;
102470069;25001021333;NYRVADENT;;
104300045;25351014044;NYTEB;;
164250006;25351426618;Nabota;;
173330001;25351400371;Naglazyme;;
104650412;25351008010;Naproxeno sódico;;
172870257;25351217821;Naproxeno sódico;;
155840161;25351535803;Naproxeno sódico;;
105730538;25351259859;Naucloz;;
101620249;25351234095;Navelbine;;
126750382;25351032710;Nebic;;
100431326;25351266083;Neo B;;
104080054;25000032210;Neobacipan;;
155840456;25351352393;Neofloxin;;
106390272;25351447142;Nesina Met;;
178170910;25351110107;Nesina Met;;
105830662;25351607170;Neurizen;;
126750355;25351613429;Niflag;;
167730015;25351440802;Nimesulida;;
103700515;25351622676;Nimesulida;;
167730029;25351456938;Nimesulida;;
100470458;25351115596;Nimesulida;;
126750112;25351052433;Nimesulida;;
118190196;25351172805;Nimesulida;;
105730359;25351373870;Nisulid Gel;;
105830347;25351038699;Nitrato de Miconazol;;
154230052;25351337815;Nitrato de Miconazol;;
125680184;25351202205;Nitrato de Miconazol;;
118190071;25351698927;Nitrato de Miconazol;;
105830696;25351298246;Nitrato de fenticonazol;;
167730148;25351285576;Nitrato de fenticonazol;;
102351266;25351174829;Nivux;;
102350917;25351003550;Normolax;;
117660001;25000007014;Novolin 80/20;;
117660004;25001007017;Novolin N;;
117660012;25000000498;Novoseven;;
172870514;25351174104;Nplate;;
109740290;25351367683;Nuit flash;;
106830185;25351113004;Numeta Neo;;
129160069;25351191481;Nutracort;;
139710015;25351778941;Nuwiq;;
122140033;25351011044;O - PLAT;;
102350403;25000036877;O-(B-HIDROXIETIL) RUTOSIDEO;;
101470053;25991007357;O-(BETA-HIDROXIETIL)-RUTOSIDEOS;;
105770040;25991002379;OBESIDEX;;
5;25000003601;OBESINAS DR. ALBERTO SEABRA 44;;
100340023;25001018805;OBESONON;;
108580200;25000012366;OBESY;;
103700263;25000009814;OBSTECINA;;
170560078;25351310043;OBVISO;;
183260288;25351866096;OCCIDE;;
104290174;25351358829;OCERAL;;
170560025;25351212307;OCERAL;;
113430065;25000000885;OCINOFLOX;;
100630224;25351233998;OCITOC;;
116370072;25351036063;OCITOCINA;;
120190018;25000019158;OCITOCINA;;
101000666;25351195147;OCREVUS;;
181000014;25351399468;OCT-IPEN;;
139710001;25000007255;OCTAGAM;;
139710003;25000003546;OCTALBIN;;
139710008;25351029896;OCTANINE F;;
139710009;25351006709;OCTAPLAS;;
139710012;25351042119;OCTAPLEX;;
126030008;25000036867;OCTAVI SDH;;
139710006;25000016932;OCTAVI SDOPTIMUM;;
100930075;25991009204;OCTELMIN;;
108580124;25000007192;OCTEOTRIL;;
104971358;25351641501;OCTIFEN;;
128760008;25000031250;OCTOSTIM;;
113980029;25000019710;OCTREOSCAN;;
154710001;25351004633;OCTRIDE;;
146820020;25351745150;OCTRIDE;;
135690559;25351083392;OCUBIM;;
135690704;25351467741;OCUBIN;;
101470042;25001005291;OCUFEN;;
128420027;25000005310;OCULOHEEL;;
104971295;25351022367;OCUPRESS;;
154230320;25351723351;OCUSYS;;
154230192;25351388764;OCUTIL;;
119610013;25351070276;OCUVITE PRESERVISION;;
118190036;25000013327;OCYLIN;;
113000315;25992019352;ODDIBIL;;
100140050;25991001175;ODONTOVAC;;
123360004;25000019169;OENOTHERA BIENNIS;;
122050028;25000011175;OESTROGEL;;
103900169;25351035108;OESTROGEL;;
187590002;25351020399;OESTROGEL;;
103670173;25351456304;OFEV;;
177940048;25351139492;OFITE PLUS;;
123610008;25000029366;OFLOCIN;;
101470027;25001000365;OFLOX;;
104650201;25000010714;OFLOXACINA;;
110500028;25000000420;OFLOXACINA;;
135320007;25016001189;OFLOXACINA;;
150870003;25351015668;OFLOXACINA;;
123520019;25000020234;OFLOXACINO;;
103700159;25000021793;OFLOXACINO;;
107140192;25000040879;OFLOXACINO;;
105430127;25000002745;OFLOXACINO;;
100230246;25351038533;OFLOXACINO;;
103700384;25351162240;OFLOXACINO;;
102350779;25351220952;OFLOXACINO;;
105830453;25351221062;OFLOXACINO;;
135690324;25351222137;OFLOXACINO;;
167730240;25351669383;OFLOXACINO;;
172870405;25351551280;OFLOXACINO;;
105730423;25351160290;OFLOXACINO;;
112130437;25351160691;OFLOXACINO;;
155840312;25351535051;OFLOXACINO;;
167730555;25351392703;OFLOXALIS;;
112360026;25001005485;OFLOXAN;;
178170124;25351380703;OFLOXINO;;
104970260;25000014513;OFLOXITRAT;;
109220202;25992001296;OFTAZUL;;
117250033;25351031276;OFTPRED;;
102980481;25351653838;OFTPRED;;
115600136;25351166000;OFTRATE;;
105530201;25000011760;OGASTRO;;
194270050;25351760190;OHDE;;
194270080;25351746773;OHDE CAPS;;
100431390;25351217921;OHDE CAPS;;
131190001;25000001186;OKACIN;;
116950005;25992004317;OKASAGOLD;;
103720282;25351088937;OKÓTICO;;
155840532;25351578920;OLANCARE;;
112130441;25351723984;OLANEXYN;;
105730677;25351858176;OLANEXYN;;
100470484;25351742074;OLANZAPINA;;
105830702;25351531197;OLANZAPINA;;
135690580;25351558302;OLANZAPINA;;
167730162;25351558329;OLANZAPINA;;
101810612;25351407235;OLANZAPINA;;
113001121;25351047898;OLANZAPINA;;
126750126;25351336543;OLANZAPINA;;
112060022;25351149019;OLANZAPINA;;
101830152;25351146163;OLANZAPINA;;
102980391;25351146227;OLANZAPINA;;
105730432;25351304381;OLANZAPINA;;
112130443;25351141505;OLANZAPINA;;
101070303;25351675660;OLANZAPINA;;
104920206;25351137671;OLANZAPINA;;
110500051;25351032289;OLANZAPINA;;
183260061;25351664923;OLANZAPINA;;
154230222;25351033866;OLANZAPINA;;
151670047;25351318731;OLANZAPINA;;
155840515;25351539285;OLANZAPINA;;
105730642;25351858178;OLANZAPINA;;
109740319;25351423848;OLANZAPINA;;
100431057;25351590089;OLANZAPINA (PORT. 344/98 - LISTA C1);;
104920207;25351168930;OLANZYS;;
104920208;25351458582;OLANZYS;;
109740320;25351423885;OLANZYS;;
167730161;25351558205;OLAZOFREN;;
100680042;25991005952;OLCADIL;;
112920003;25001022441;OLEO DE ALHO CRU VITERNAT;;
112700006;25000010812;OLEO DE ALHO FONTOVIT;;
138100025;25025012123;OLEO DE AMENDOAS;;
102100030;25000009255;OLEO DE AMENDOAS;;
110360015;25000021902;OLEO DE AMENDOAS DOCES;;
116950004;25001009634;OLEO DE COPAIBA;;
104670049;25001001288;OLEO DE FIGADO DE BACALHAU;;
110360026;25000021901;OLEO DE RICINO;;
105250027;25351178701;OLEPTAL;;
100430705;25000012576;OLESKIZ;;
126750004;25000005515;OLFEN;;
106830157;25351081560;OLICLINOMEL;;
106830176;25351038650;OLICLINOMEL N8-800;;
164000002;25351575208;OLIG-TRAT;;
118810003;25000001288;OLIGOSOL;;
118810005;25000001268;OLIGOSOL;;
118810009;25000001283;OLIGOSOL;;
118810007;25000001273;OLIGOSOL- GLUCONATO DE MANGANÊS E GLUCONATO DE COBRE;;
118610101;25351002609;OLIGOVIT;;
106830181;25351742952;OLIMEL;;
102990002;25001005976;OLINA ESSÊNCIA DE VIDA;;
105250058;25351452142;OLMECOR;;
102351348;25351451090;OLMEDIX;;
102351152;25351229310;OLMEDIX ANLO;;
102351350;25351176093;OLMEDIX HCT;;
167730645;25351451089;OLMEGRAN;;
167730434;25351226344;OLMEGRAN ANLO;;
167730648;25351175883;OLMEGRAN HCT;;
104540177;25351685316;OLMESARTANA MEDOXOMILA;;
105250057;25351460401;OLMESARTANA MEDOXOMILA;;
183260270;25351670521;OLMESARTANA MEDOXOMILA;;
137640145;25351337901;OLMESARTANA MEDOXOMILA;;
183260277;25351465825;OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO;;
100431136;25351711342;OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA;;
102351151;25351176076;OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO;;
105830800;25351203273;OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO;;
126750192;25351226295;OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO;;
167730422;25351203304;OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO;;
100431094;25351556039;OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA;;
155840460;25351480009;OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA;;
126750291;25351238925;OLMESIP;;
102160105;25351062738;OLMETEC;;
121100409;25351099752;OLMETEC;;
102160169;25351233069;OLMETEC HCT;;
121100358;25351099754;OLMETEC HCT;;
102160222;25351449173;OLMETECANLO;;
121100399;25351097451;OLMETECANLO;;
137640144;25351326966;OLMETRAT;;
135690740;25351451086;OLMY;;
135690674;25351234608;OLMY ANLO;;
135690741;25351515067;OLMY HCT;;
194270096;25351145117;OLSAR;;
100431367;25351049639;OLSAR;;
194270102;25351073151;OLSAR H;;
100431365;25351049335;OLSAR H;;
194270002;25351508981;OLTANA H;;
194270030;25351676894;OLTANA H;;
122140044;25000005627;OLTER;;
178170832;25351226071;OLZICAR HCT;;
101800084;25992000253;OMCILON;;
137640162;25351177261;OMCILON A;;
100810091;25000004565;OMEC;;
102940076;25000012462;OMEGASTROL;;
100419942;25351018527;OMEGAVEN;;
154230019;25351222094;OMENAX;;
154230328;25351822435;OMENAX;;
105500070;25000008427;OMEP;;
143810063;25351027983;OMEPRAMED;;
105730282;25351025829;OMEPRAMIX;;
113000252;25000023440;OMEPRASEC;;
102350410;25000000911;OMEPRAZIN;;
101310074;25000004639;OMEPRAZOL;;
118620015;25000013155;OMEPRAZOL;;
121170090;25000023699;OMEPRAZOL;;
118610048;25000023810;OMEPRAZOL;;
110130017;25000022219;OMEPRAZOL;;
127110002;25000011544;OMEPRAZOL;;
108580156;25000025979;OMEPRAZOL;;
110500024;25000023697;OMEPRAZOL;;
100890229;25000015147;OMEPRAZOL;;
103022032;25000009238;OMEPRAZOL;;
100020075;25000009152;OMEPRAZOL;;
103640044;25000000912;OMEPRAZOL;;
111990024;25000021006;OMEPRAZOL;;
101810337;25351022587;OMEPRAZOL;;
103900057;25000003191;OMEPRAZOL;;
112830067;25000011251;OMEPRAZOL;;
100330097;25351004247;OMEPRAZOL;;
112130279;25351039370;OMEPRAZOL;;
121530004;25351017926;OMEPRAZOL;;
123890117;25000005103;OMEPRAZOL;;
150870015;25351015661;OMEPRAZOL;;
142570068;25351040005;OMEPRAZOL;;
110330042;25351036373;OMEPRAZOL;;
126750048;25351005123;OMEPRAZOL;;
102980327;25351002168;OMEPRAZOL;;
147420017;25351024760;OMEPRAZOL;;
105830275;25351014623;OMEPRAZOL;;
100890314;25351154470;OMEPRAZOL;;
102980354;25351277933;OMEPRAZOL;;
113430173;25351827882;OMEPRAZOL;;
105350172;25351129074;OMEPRAZOL;;
115600175;25351141577;OMEPRAZOL;;
155840419;25351622464;OMEPRAZOL;;
183260248;25351693344;OMEPRAZOL;;
118190165;25351335635;OMEPRAZOL;;
115600184;25351662339;OMEPRAZOL;;
141070618;25351596528;OMEPRAZOL;;
109740167;25351033485;OMEPRAZOL + CLARITROMICINA + AMOXICILINA;;
123520116;25351021279;OMEPRAZOL + CLARITROMICINA + TINIDAZOL;;
100430730;25351016432;OMEPRAZOL SÓDICO;;
102350709;25351033199;OMEPRAZOL SÓDICO;;
109060069;25000008656;OMEPRAZOLEX;;
100470245;25000000658;OMEPROTEC;;
151430018;25351391098;OMETINOR;;
146950041;25351039584;OMEZOL;;
113430067;25000000884;OMEZOLON;;
106390251;25351302915;OMNARIS;;
116180265;25351334849;OMNARIS;;
164250005;25351322484;OMNARIS;;
100430660;25000017831;OMNIC;;
177170003;25351235441;OMNIC OCAS;;
103940525;25351155131;OMNIPAQUE;;
172870073;25351367881;OMNIPAQUE;;
178170067;25351648248;OMNIPAQUE;;
183960001;25351633483;OMNIPAQUE;;
119240121;25000008886;OMNISCAN;;
120330219;25351048542;OMNISCAN;;
103940517;25351155200;OMNISCAN;;
172870091;25351333018;OMNISCAN;;
178170073;25351644350;OMNISCAN;;
183960003;25351635153;OMNISCAN;;
105500132;25000019583;OMOCONAZOL;;
105710083;25000002265;OMOPREL;;
100681073;25351139128;ONBRIZE;;
156280010;25351325135;ONCASPAR;;
169790012;25351735854;ONCASPAR;;
112780076;25351771428;ONCASPAR;;
105710134;25351188825;ONCIBEL;;
154230127;25351060245;ONCICREM-A;;
102350776;25351281898;ONCILEG;;
167730171;25351655692;ONCILEG;;
167730448;25351159252;ONCILEG;;
167730449;25351159253;ONCILEG;;
102350859;25351404162;ONCILEG-A;;
167730156;25351655083;ONCILEG-A;;
108580139;25000025974;ONCIPLUS;;
100440033;25992017020;ONCO-PROVERA;;
123610064;25351068649;ONCOBINE;;
115410011;25351336954;ONCOBINE;;
121170097;25000009000;ONCOCARB;;
150820040;25351065286;ONCOCARB;;
122140041;25000030047;ONCODOCEL;;
123610033;25000009875;ONCODOX;;
115410010;25351336923;ONCODOX;;
101440022;25351035403;ONCOLEM;;
106460158;25000010294;ONCOPLATIN;;
120000005;25000007933;ONCOSÍDEO;;
120000003;25000002612;ONCOTAXEL;;
122140045;25351014113;ONCOTECAN;;
112600009;25991007762;ONCOVIN;;
155620017;25351006812;ONCOVIN;;
118610044;25000026074;ONDANSETRON;;
120000006;25000021628;ONDANSETRON;;
107150133;25000005736;ONDANSETRONA;;
105830144;25000010904;ONDANTRIL;;
104080046;25000029867;ONDETRON;;
178170920;25351072529;ONDIF;;
114020057;25351340698;ONDRALIX;;
104810163;25351702254;ONEGRIPE;;
101800396;25351546045;ONGLYZA;;
116180261;25351012385;ONGLYZA;;
100930240;25351176839;ONICIT;;
166140007;25351035366;ONICIT;;
101710181;25351446290;ONICIT;;
105830763;25351810094;ONICORYL;;
151840006;25351035398;ONIDAZOL;;
126750168;25351299347;ONIMORF;;
126750341;25351222262;ONIMORF;;
100330115;25000022166;ONTAX;;
116370041;25000001803;ONTRAX;;
159210003;25351083624;ONTRUZANT;;
103900209;25351723542;ONUA;;
101620232;25000009791;ONXEL;;
129160204;25351501015;ONYMAX;;
101800408;25351308360;OPDIVO;;
117240001;25000009621;OPHTCOL;;
101810618;25351407157;OPINOX;;
183260049;25351661100;OPINOX;;
103700645;25351441642;OPIVAC;;
165070010;25351142875;OPONAP®;;
105750037;25991003233;OPOPLEX MVI 12;;
102700100;25000002925;OPRAZON;;
189000030;25351382320;OPRAZON;;
116370096;25351323677;OPRAZON;;
106390102;25992017152;OPTACILIN;;
105350094;25000041277;OPTAFLAN;;
105350210;25351327374;OPTAFLAN;;
188710007;25351597259;OPTAFLAN;;
105350071;25000002310;OPTAMAX;;
117240005;25351561303;OPTHAAC 40;;
130450008;25351017180;OPTI-BAR;;
130450003;25000038724;OPTI-BE;;
154230143;25351081513;OPTILAR;;
113980025;25351009952;OPTIMARK;;
142800003;25351032496;OPTIMUM NUTRITION;;
142800001;25351001015;OPTIMUM NUTRITION VITAMIN C;;
142800002;25351001014;OPTIMUM NUTRITION VITAMIN E;;
113980030;25351022938;OPTIRAY;;
123610056;25351013305;OPTIVATE;;
101470170;25351411898;OPTIVE;;
104650466;25351349439;OPTNEO;;
172870204;25351273859;OPTNEO;;
155840165;25351538864;OPTNEO;;
112560002;25351538968;OPTOLUBRI;;
102690053;25001006289;ORALDRAX;;
102860011;25000009006;ORALMAXI;;
100490099;25351041487;ORALMAXI;;
109740154;25351018474;ORALPRED;;
103850108;25351362202;ORALSEPT;;
109740285;25351122984;ORALZ;;
112360006;25992008531;ORAP;;
154230318;25351402035;ORBIFLOX;;
122830052;25992005397;ORBIZOL;;
113000253;25000003841;ORELOX;;
101160154;25000039274;ORFENADRINA + DIPIRONA + CAFEINA;;
101710097;25351019070;ORGALUTRAN;;
100290212;25351362093;ORGALUTRAN;;
104440053;25991006003;ORGANONEURO CEREBRAL;;
104440054;25991014862;ORGANONEURO ÓPTICO;;
104440114;25351138613;ORGANONEURO ÓPTICO;;
101710091;25351028941;ORGAPLEX;;
100680019;25001000302;ORIMETEN;;
138230004;25351565507;ORKAMBI;;
100230233;25000019052;ORLAWAX;;
155370049;25351316989;ORLAX;;
100230232;25000000919;ORLAXYL;;
126750138;25351351709;ORLIBESI;;
126750256;25351405494;ORLIBESI;;
135690649;25351618832;ORLIPID;;
135690707;25351405203;ORLIPID;;
102351042;25351546815;ORLISTATE;;
105830741;25351574427;ORLISTATE;;
167730355;25351574306;ORLISTATE;;
126750163;25351324329;ORLISTATE;;
155840388;25351199506;ORLISTATE;;
155370045;25351103413;ORLISTATE;;
125680258;25351324511;ORLISTATE;;
105730748;25351546106;ORLISTATE;;
100431315;25351447889;ORLISTATE;;
101710028;25992004412;ORMIGREIN;;
178170879;25351466564;ORNARE;;
101460034;25991010543;ORNITARGIN;;
100430612;25000024546;OROMUNIL;;
104290164;25351117634;OROSPREVENT;;
170560030;25351212241;OROSPREVENT;;
104290177;25351147060;OROSTAN;;
170560027;25351210321;OROSTAN;;
120330027;25000007500;OROXADIN;;
113001027;25351425835;OROXADIN;;
183260419;25351627496;OROXADIN;;
101870228;25001000005;ORTHOCLONE OKT3;;
101810277;25000015245;ORTOFLAN;;
105830686;25351219641;ORTOSAMIN;;
126750135;25351800189;ORTOSAMIN;;
100470582;25351763152;OSADROX;;
